Eje Cafetero - Antioquia,5,Antioquia,5.001,Medellín
Eje Cafetero - Antioquia,5,Antioquia,5.002,Abejorral
Eje Cafetero - Antioquia,5,Antioquia,5.004,Abriaquí
Eje Cafetero - Antioquia,5,Antioquia,5.021,Alejandría
Eje Cafetero - Antioquia,5,Antioquia,5.03,Amagá
Eje Cafetero - Antioquia,5,Antioquia,5.031,Amalfi
Eje Cafetero - Antioquia,5,Antioquia,5.034,Andes
Eje Cafetero - Antioquia,5,Antioquia,5.036,Angelópolis
Eje Cafetero - Antioquia,5,Antioquia,5.038,Angostura
Eje Cafetero - Antioquia,5,Antioquia,5.04,Anorí
Centro Oriente,15,Boyacá,15.832,Tununguá
Eje Cafetero - Antioquia,5,Antioquia,5.044,Anza
Eje Cafetero - Antioquia,5,Antioquia,5.045,Apartadó
Eje Cafetero - Antioquia,5,Antioquia,5.051,Arboletes
Eje Cafetero - Antioquia,5,Antioquia,5.055,Argelia
Eje Cafetero - Antioquia,5,Antioquia,5.059,Armenia
Eje Cafetero - Antioquia,5,Antioquia,5.079,Barbosa
Eje Cafetero - Antioquia,5,Antioquia,5.088,Bello
Eje Cafetero - Antioquia,5,Antioquia,5.091,Betania
Eje Cafetero - Antioquia,5,Antioquia,5.093,Betulia
Eje Cafetero - Antioquia,5,Antioquia,5.101,Ciudad Bolívar
Eje Cafetero - Antioquia,5,Antioquia,5.107,Briceño
Eje Cafetero - Antioquia,5,Antioquia,5.113,Buriticá
Eje Cafetero - Antioquia,5,Antioquia,5.12,Cáceres
Eje Cafetero - Antioquia,5,Antioquia,5.125,Caicedo
Eje Cafetero - Antioquia,5,Antioquia,5.129,Caldas
Eje Cafetero - Antioquia,5,Antioquia,5.134,Campamento
Eje Cafetero - Antioquia,5,Antioquia,5.138,Cañasgordas
Eje Cafetero - Antioquia,5,Antioquia,5.142,Caracolí
Eje Cafetero - Antioquia,5,Antioquia,5.145,Caramanta
Eje Cafetero - Antioquia,5,Antioquia,5.147,Carepa
Centro Oriente,15,Boyacá,15.476,Motavita
Eje Cafetero - Antioquia,5,Antioquia,5.15,Carolina
Eje Cafetero - Antioquia,5,Antioquia,5.154,Caucasia
Eje Cafetero - Antioquia,5,Antioquia,5.172,Chigorodó
Eje Cafetero - Antioquia,5,Antioquia,5.19,Cisneros
Eje Cafetero - Antioquia,5,Antioquia,5.197,Cocorná
Eje Cafetero - Antioquia,5,Antioquia,5.206,Concepción
Eje Cafetero - Antioquia,5,Antioquia,5.209,Concordia
Eje Cafetero - Antioquia,5,Antioquia,5.212,Copacabana
Eje Cafetero - Antioquia,5,Antioquia,5.234,Dabeiba
Eje Cafetero - Antioquia,5,Antioquia,5.237,Don Matías
Eje Cafetero - Antioquia,5,Antioquia,5.24,Ebéjico
Eje Cafetero - Antioquia,5,Antioquia,5.25,El Bagre
Eje Cafetero - Antioquia,5,Antioquia,5.264,Entrerrios
Eje Cafetero - Antioquia,5,Antioquia,5.266,Envigado
Eje Cafetero - Antioquia,5,Antioquia,5.282,Fredonia
Caribe,23,Córdoba,23.675,San Bernardo del Viento
Eje Cafetero - Antioquia,5,Antioquia,5.306,Giraldo
Eje Cafetero - Antioquia,5,Antioquia,5.308,Girardota
Eje Cafetero - Antioquia,5,Antioquia,5.31,Gómez Plata
Pacífico,27,Chocó,27.361,Istmina
Eje Cafetero - Antioquia,5,Antioquia,5.315,Guadalupe
Eje Cafetero - Antioquia,5,Antioquia,5.318,Guarne
Eje Cafetero - Antioquia,5,Antioquia,5.321,Guatapé
Eje Cafetero - Antioquia,5,Antioquia,5.347,Heliconia
Eje Cafetero - Antioquia,5,Antioquia,5.353,Hispania
